epoch,loss,loss_data_value,loss_res_value,err_val,runtime
1, 315.1734924316406, 0.07081922888755798, 310.9449157714844, 0.998886227607727, 0
101, 23.958568572998047, 0.39283615350723267, 17.78564453125, 2.570368766784668, 24.961113452911377
201, 17.771276473999023, 0.3600148856639862, 14.2326078414917, 2.1743273735046387, 49.83296227455139
301, 13.556074142456055, 0.20252887904644012, 11.704266548156738, 2.004300832748413, 74.64966821670532
401, 13.294350624084473, 0.1909647285938263, 11.167115211486816, 1.645281195640564, 99.76418495178223
501, 11.268725395202637, 0.15007427334785461, 10.188078880310059, 1.5406657457351685, 124.43617582321167
601, 11.27107048034668, 0.1596623957157135, 9.584525108337402, 1.5397616624832153, 148.96494126319885
701, 11.613778114318848, 0.11884292215108871, 10.314058303833008, 1.5219446420669556, 173.9482719898224
801, 11.967341423034668, 0.16036705672740936, 10.5293607711792, 1.5391440391540527, 198.73949456214905
901, 13.496566772460938, 0.12248986214399338, 10.969178199768066, 1.301172137260437, 223.23529982566833
1001, 9.296442031860352, 0.0986119732260704, 8.502191543579102, 1.2143198251724243, 247.41525435447693
1101, 8.895490646362305, 0.0877092108130455, 8.463379859924316, 1.1072441339492798, 271.57124972343445
1201, 8.911760330200195, 0.11095482110977173, 7.372478485107422, 1.1951217651367188, 295.72537183761597
1301, 8.216503143310547, 0.08132147043943405, 7.238938331604004, 1.0373778343200684, 319.93141889572144
1401, 7.6963067054748535, 0.0741409957408905, 6.658847808837891, 1.067991852760315, 344.19733476638794
1501, 8.317309379577637, 0.06687930226325989, 7.517734050750732, 0.9800849556922913, 368.33292984962463
1601, 7.498251438140869, 0.06572737544775009, 6.779634952545166, 0.9898229241371155, 392.405823469162
1701, 7.35054874420166, 0.05871748551726341, 6.8219428062438965, 0.9284669756889343, 416.3307695388794
1801, 7.574576377868652, 0.051557935774326324, 7.022427558898926, 0.9053446650505066, 440.2106223106384
1901, 6.166697978973389, 0.04529000446200371, 5.7280449867248535, 0.8646137118339539, 464.1830894947052
2001, 7.075899124145508, 0.047569628804922104, 5.952683925628662, 0.8780219554901123, 488.20209884643555
2101, 5.30852746963501, 0.02954520843923092, 5.548686504364014, 0.7010440826416016, 512.1689012050629
2201, 5.353797912597656, 0.03162744268774986, 5.028512954711914, 0.7527177929878235, 536.3029613494873
2301, 6.117919921875, 0.03630759194493294, 5.63002872467041, 0.7082652449607849, 560.4079916477203
2401, 7.218640327453613, 0.046234130859375, 6.931424617767334, 0.7871811389923096, 584.5822057723999
2501, 6.608425617218018, 0.03503328189253807, 6.02489709854126, 0.7033771276473999, 660.0386910438538
2601, 5.739948749542236, 0.03312313184142113, 5.3937201499938965, 0.6182471513748169, 684.1181700229645
2701, 6.220125198364258, 0.03867233544588089, 5.696294784545898, 0.6882814168930054, 708.1952707767487
2801, 5.647613525390625, 0.027557063847780228, 5.424899578094482, 0.7115686535835266, 732.2136409282684
2901, 5.229170799255371, 0.018847109749913216, 5.094790935516357, 0.5872509479522705, 756.2578279972076
3001, 5.305651664733887, 0.02916841208934784, 5.0330095291137695, 0.6119354367256165, 780.2827661037445
3101, 6.376269340515137, 0.02367296814918518, 5.2990641593933105, 0.5811278820037842, 804.3687448501587
3201, 4.409276962280273, 0.02525433897972107, 4.148930072784424, 0.5597522258758545, 828.5853683948517
3301, 5.079568862915039, 0.024609288200736046, 4.67950963973999, 0.5599647760391235, 852.930374622345
3401, 4.954460144042969, 0.022268669679760933, 4.664791584014893, 0.5213959813117981, 877.2929198741913
3501, 5.439449310302734, 0.02192080207169056, 5.009734153747559, 0.5800396203994751, 901.4346058368683
3601, 4.130679607391357, 0.016835840418934822, 3.899747610092163, 0.5253795981407166, 925.8128156661987
3701, 6.615198612213135, 0.028928769752383232, 7.027737617492676, 0.5696187615394592, 949.9252445697784
3801, 5.232022285461426, 0.02015852928161621, 4.953499794006348, 0.5642029047012329, 974.1356520652771
3901, 4.76279878616333, 0.01547832228243351, 4.6479902267456055, 0.48989588022232056, 998.3032858371735
4001, 5.418705463409424, 0.015552869997918606, 5.271425724029541, 0.48362529277801514, 1022.4688446521759
4101, 4.523120880126953, 0.016465606167912483, 4.3227763175964355, 0.47830867767333984, 1046.612330198288
4201, 4.915080547332764, 0.01215461827814579, 4.761494159698486, 0.4789583086967468, 1070.8484616279602
4301, 4.820077896118164, 0.01616438664495945, 4.742006301879883, 0.4551369547843933, 1095.2030742168427
4401, 4.576777458190918, 0.01473033893853426, 4.313783168792725, 0.4590378701686859, 1119.3435633182526
4501, 5.451009750366211, 0.01570274494588375, 4.688711643218994, 0.4899616241455078, 1143.6587076187134
4601, 5.332207202911377, 0.013554236851632595, 5.236833572387695, 0.4496111273765564, 1167.9340233802795
4701, 5.537501335144043, 0.01284739375114441, 5.292144298553467, 0.4328807592391968, 1192.0097274780273
4801, 3.9636118412017822, 0.01626637391746044, 3.7966935634613037, 0.4372771680355072, 1216.003685951233
4901, 3.01359486579895, 0.01308748871088028, 2.8595311641693115, 0.4486777186393738, 1239.976110458374
5001, 4.456862926483154, 0.012703555636107922, 4.267480373382568, 0.4402313232421875, 1309.7005002498627
5101, 5.007605075836182, 0.010163930244743824, 4.468238353729248, 0.4265740215778351, 1333.891016960144
5201, 5.754032135009766, 0.021111834794282913, 5.3128557205200195, 0.47475892305374146, 1358.0652537345886
5301, 4.496840000152588, 0.01297356653958559, 4.320764064788818, 0.44143733382225037, 1382.2441880702972
5401, 4.577093124389648, 0.011127294972538948, 4.480597972869873, 0.40317028760910034, 1406.3944368362427
5501, 4.692745685577393, 0.01461463887244463, 4.620644569396973, 0.4641503393650055, 1430.462548494339
5601, 5.09079122543335, 0.010854645632207394, 4.963465213775635, 0.40454718470573425, 1454.4352357387543
5701, 4.551056861877441, 0.015358099713921547, 4.112626075744629, 0.4621601700782776, 1478.390254020691
5801, 4.955407619476318, 0.013036324642598629, 4.501397132873535, 0.44909822940826416, 1502.3870046138763
5901, 4.234073162078857, 0.011088049970567226, 4.118641376495361, 0.3935156762599945, 1526.4085776805878
6001, 3.549572467803955, 0.011225227266550064, 3.4564971923828125, 0.3942219913005829, 1550.3929517269135
6101, 3.687560558319092, 0.008447669446468353, 3.7049126625061035, 0.37642574310302734, 1574.4712533950806
6201, 4.675648212432861, 0.010397563688457012, 4.568690776824951, 0.38946428894996643, 1598.523728132248
6301, 4.531232833862305, 0.010331000201404095, 4.262607097625732, 0.3860282897949219, 1622.6233596801758
6401, 3.370845317840576, 0.011338243260979652, 3.126432418823242, 0.40599334239959717, 1646.626006603241
6501, 3.955812692642212, 0.011462168768048286, 3.957953691482544, 0.3835453689098358, 1670.729101896286
6601, 3.6897263526916504, 0.012815885245800018, 3.4596900939941406, 0.3748460114002228, 1694.8189437389374
6701, 2.9415812492370605, 0.008482466451823711, 2.851524829864502, 0.3728199899196625, 1718.8641254901886
6801, 4.964079856872559, 0.010679692029953003, 4.793257236480713, 0.37505975365638733, 1742.93661236763
6901, 4.457287788391113, 0.009762621484696865, 4.017349720001221, 0.36722660064697266, 1766.9966623783112
7001, 4.781378269195557, 0.008108093403279781, 4.598824501037598, 0.3732847273349762, 1790.9887487888336
7101, 4.060659408569336, 0.007805611938238144, 3.9970245361328125, 0.3728053867816925, 1815.0384962558746
7201, 5.323457717895508, 0.014917939901351929, 5.0292181968688965, 0.4286130666732788, 1839.161982536316
7301, 5.390557289123535, 0.011517496779561043, 5.279257297515869, 0.40558308362960815, 1863.3005375862122
