epoch,loss,loss_ics_value,loss_bcs_value,loss_res_value,err_val,runtime
1, 0.3392791748046875, 0.3392781615257263, 1.0008947128881118e-06, 9.596213797549713e-13, 0.9898080825805664, 0
1001, 0.043578196316957474, 0.02101997844874859, 0.017860189080238342, 0.001174506964161992, 0.7030343413352966, 91.68525075912476
2001, 0.02648315392434597, 0.011317563243210316, 0.012274624779820442, 0.0007227412424981594, 0.5106566548347473, 183.38054966926575
3001, 0.02191118896007538, 0.009092065505683422, 0.008909374475479126, 0.0009774371283128858, 0.4112281799316406, 275.07423853874207
4001, 0.015552498400211334, 0.006133440416306257, 0.007735780440270901, 0.000420819444116205, 0.35009193420410156, 366.770884513855
5001, 0.014835178852081299, 0.005053424742072821, 0.006697503384202719, 0.0007710626232437789, 0.31821930408477783, 458.5632646083832
6001, 0.012821443378925323, 0.004762258846312761, 0.005753747187554836, 0.0005763591616414487, 0.2856050133705139, 550.2732374668121
7001, 0.018787968903779984, 0.005439987406134605, 0.004640386439859867, 0.0021768989972770214, 0.2616116404533386, 641.9982888698578
8001, 0.011687753722071648, 0.004065440036356449, 0.005120120942592621, 0.0006255482439883053, 0.27561694383621216, 733.7247626781464
9001, 0.008784039877355099, 0.003214422846212983, 0.00463261641561985, 0.0002342502266401425, 0.23796294629573822, 825.4470021724701
10001, 0.008323850110173225, 0.0029320004396140575, 0.004346456378698349, 0.00026134843938052654, 0.23115338385105133, 917.2399733066559
11001, 0.007776584476232529, 0.002632987918332219, 0.004080004058778286, 0.00026589815388433635, 0.21846909821033478, 1008.9639568328857
12001, 0.007777661085128784, 0.0023717593867331743, 0.003992188721895218, 0.00035342827322892845, 0.21453571319580078, 1100.6843750476837
13001, 0.007268757559359074, 0.0025256352964788675, 0.003702859627082944, 0.00026006560074165463, 0.2075633555650711, 1192.3992800712585
14001, 0.007435673847794533, 0.0022173153702169657, 0.003450541291385889, 0.00044195420923642814, 0.18561816215515137, 1284.1201815605164
15001, 0.008269346319139004, 0.0020654017571359873, 0.0034314990043640137, 0.0006931114476174116, 0.16734430193901062, 1375.9119834899902
16001, 0.0060702720656991005, 0.0019171655876562, 0.0033070130739361048, 0.0002115234237862751, 0.17639827728271484, 1467.6326594352722
17001, 0.005846142303198576, 0.0018862339202314615, 0.003184874076396227, 0.00019375848933123052, 0.16996635496616364, 1559.3515141010284
