epoch,loss,loss_ics_value,loss_bcs_value,loss_res_value,err_val,runtime
1, 0.9659239053726196, 0.045141153037548065, 0.029042504727840424, 0.03405836224555969, 1.2586678266525269, 0
1001, 0.03634442389011383, 0.0007552959723398089, 0.0006171882851049304, 0.020621316507458687, 0.3281692564487457, 4.597174167633057
2001, 0.015266149304807186, 0.00015667259867768735, 0.00041419718763791025, 0.011718500405550003, 0.16555245220661163, 8.58137059211731
3001, 0.014116805046796799, 0.00013390548701863736, 0.0008999095298349857, 0.010538785718381405, 0.15699991583824158, 12.025660276412964
4001, 0.012506098486483097, 0.00010394132550572976, 0.00025803426979109645, 0.010169237852096558, 0.14301657676696777, 15.746721506118774
5001, 0.14417004585266113, 0.005871258210390806, 0.009410655125975609, 0.01733422838151455, 0.4827897846698761, 19.791808605194092
6001, 0.04013346508145332, 0.0008760914788581431, 0.000756206689402461, 0.021855428814888, 0.2952905297279358, 23.372455835342407
7001, 0.027958551421761513, 0.0003578501637093723, 0.0005377462366595864, 0.020263802260160446, 0.27132636308670044, 26.712583780288696
8001, 0.022344397380948067, 0.00017935963114723563, 0.000585313537158072, 0.018171891570091248, 0.23128832876682281, 29.972236156463623
9001, 0.0159926600754261, 0.00014582081348635256, 0.0003453751851338893, 0.01273086853325367, 0.16469129920005798, 33.285364389419556
10001, 0.01256463024765253, 0.0001375705178361386, 0.00023078435333445668, 0.009582435712218285, 0.14690938591957092, 36.76334619522095
11001, 0.010278085246682167, 0.00011814253957709298, 0.0003187313850503415, 0.007596503011882305, 0.1257571280002594, 40.57164120674133
12001, 0.009481927379965782, 8.296038868138567e-05, 0.0004519980284385383, 0.007370722014456987, 0.11780476570129395, 44.404057264328
13001, 0.008794614113867283, 7.128968718461692e-05, 0.00024895439855754375, 0.007119865622371435, 0.11021801084280014, 48.72441744804382
14001, 0.008329094387590885, 7.983882096596062e-05, 0.0002517250832170248, 0.006480593234300613, 0.106449194252491, 53.13838601112366
15001, 0.007574703544378281, 8.330870332429186e-05, 0.00033914021332748234, 0.0055693890899419785, 0.09931156784296036, 57.41918396949768
16001, 0.0065406267531216145, 5.926933590671979e-05, 0.0001589063322171569, 0.005196333862841129, 0.08877710998058319, 60.77995228767395
17001, 0.005371665582060814, 3.074503183597699e-05, 0.000157701171701774, 0.004599063657224178, 0.07496243715286255, 65.20858907699585
18001, 0.0048636929132044315, 3.637570989667438e-05, 9.720213711261749e-05, 0.00403897650539875, 0.06919561326503754, 68.71357250213623
19001, 0.004763529170304537, 3.508923691697419e-05, 0.00021266451221890748, 0.0038490798324346542, 0.07410226762294769, 72.30114030838013
20001, 0.004433830734342337, 3.514441050356254e-05, 0.00026111563784070313, 0.0034698268864303827, 0.06808435916900635, 75.74321985244751
21001, 0.004159494303166866, 3.0388644518097863e-05, 0.00025025391369126737, 0.003301467513665557, 0.06587231904268265, 79.57094645500183
22001, 0.0037340796552598476, 2.215953827544581e-05, 5.013402187614702e-05, 0.0032407548278570175, 0.05810023099184036, 83.44812154769897
23001, 0.0038132108747959137, 2.1670546630048193e-05, 0.00021164804638829082, 0.0031681519467383623, 0.0634719580411911, 87.43974828720093
24001, 0.003359666559845209, 2.098999721056316e-05, 4.5158667489886284e-05, 0.0028947079554200172, 0.058880265802145004, 91.79964923858643
25001, 0.0035595442168414593, 3.1394865800393745e-05, 0.00020220011356286705, 0.00272944662719965, 0.06066811457276344, 97.00008130073547
26001, 0.0032792803831398487, 2.2593432731810026e-05, 4.433894355315715e-05, 0.0027830726467072964, 0.06322166323661804, 100.6757800579071
27001, 0.0033241622149944305, 2.028090057137888e-05, 0.00020982453133910894, 0.002708719577640295, 0.06141206994652748, 104.36992764472961
28001, 0.0033884206786751747, 1.974383667402435e-05, 0.00028166366973891854, 0.0027118802536278963, 0.05793295428156853, 108.10341954231262
29001, 0.0030839210376143456, 2.4745077098486945e-05, 4.724079553852789e-05, 0.0025417786091566086, 0.05910215154290199, 111.80457854270935
30001, 0.0030979872681200504, 2.5494930014247075e-05, 0.00010248461330775172, 0.0024856040254235268, 0.06627325713634491, 116.43307828903198
31001, 0.003087153658270836, 2.403099279035814e-05, 0.00019128383428324014, 0.0024152500554919243, 0.06149277091026306, 120.13280177116394
32001, 0.0029268241487443447, 2.5124147214228287e-05, 7.624328281963244e-05, 0.00234809797257185, 0.06185203045606613, 123.7688992023468
33001, 0.002819058718159795, 1.960350346053019e-05, 7.111466402420774e-05, 0.0023558740504086018, 0.05834927782416344, 128.55733060836792
34001, 0.0029798985924571753, 2.000226959353313e-05, 0.0002611831878311932, 0.00231867004185915, 0.06167732551693916, 132.94288539886475
35001, 0.0027636163868010044, 2.0879147996311076e-05, 7.421414920827374e-05, 0.0022718191612511873, 0.06070873513817787, 137.14014387130737
36001, 0.002691088942810893, 1.7645987099967897e-05, 7.696991815464571e-05, 0.002261199289932847, 0.05839816480875015, 141.5457603931427
37001, 0.002684472594410181, 1.942695234902203e-05, 7.322333112824708e-05, 0.0022227102890610695, 0.05921913683414459, 145.67318844795227
38001, 0.002671174705028534, 1.9495924789225683e-05, 8.735568553674966e-05, 0.0021939005237072706, 0.05995776504278183, 150.6817855834961
39001, 0.002681055339053273, 2.0550727640511468e-05, 9.950324601959437e-05, 0.0021705375984311104, 0.05898880213499069, 154.79776453971863
40001, 0.002604889217764139, 1.925556716741994e-05, 3.981420013587922e-05, 0.0021799637470394373, 0.058668673038482666, 159.6676540374756
41001, 0.0025737660471349955, 1.6109082935145125e-05, 7.111918239388615e-05, 0.0021804652642458677, 0.06000654399394989, 164.2298605442047
42001, 0.0026558800600469112, 1.9900768165825866e-05, 0.00011300534970359877, 0.002144859405234456, 0.06143198907375336, 167.76285219192505
43001, 0.0025518876500427723, 1.6022691852413118e-05, 6.132867565611377e-05, 0.002170105231925845, 0.059376224875450134, 171.30114674568176
44001, 0.002538359723985195, 1.7875574485515244e-05, 4.0465460187988356e-05, 0.002140382770448923, 0.058925874531269073, 175.73578310012817
45001, 0.0025818529538810253, 1.5926207197480835e-05, 0.0001015324960462749, 0.0021617962047457695, 0.06106026470661163, 180.11660242080688
46001, 0.00251756701618433, 1.8545877537690103e-05, 5.075104854768142e-05, 0.0020958983805030584, 0.059156596660614014, 183.72007846832275
47001, 0.0025284236762672663, 1.8438175175106153e-05, 6.905871850904077e-05, 0.002090601483359933, 0.05977112054824829, 187.61229705810547
48001, 0.002472683321684599, 1.6208357919822447e-05, 3.821800783043727e-05, 0.0021102980244904757, 0.05961718410253525, 191.08211302757263
49001, 0.002497841138392687, 1.6876409063115716e-05, 6.473280518548563e-05, 0.0020955801010131836, 0.060437895357608795, 194.42621970176697
