epoch,loss,loss_ics_value,loss_bcs_value,loss_res_value,err_val,runtime
1, 0.9197491407394409, 0.04567084088921547, 0.001977349165827036, 0.0017149121267721057, 0.9904698133468628, 0.0
1001, 0.03410390764474869, 0.0005962151917628944, 0.0004708383639808744, 0.020821893587708473, 0.3111642003059387, 2.780773544311524
2001, 0.027734676375985146, 0.0005629485240206122, 0.0002700389886740595, 0.015964780002832413, 0.2405080646276474, 5.533427429199219
3001, 0.01814984530210495, 0.0003528329252731055, 0.000562013010494411, 0.010625045746564865, 0.19457575678825378, 8.269169998168946
4001, 0.013585059903562069, 0.00013724371092393994, 0.000558708212338388, 0.01055209431797266, 0.15203246474266052, 11.239185333251953
5001, 0.012690555304288864, 0.00011184947652509436, 0.00018631829880177975, 0.010188551619648933, 0.14474380016326904, 14.313133811950685
6001, 0.011391984298825264, 0.00011312614515190944, 0.0003685861884150654, 0.008505348116159439, 0.13049650192260742, 17.357808494567873
7001, 0.010756440460681915, 0.00010712858784245327, 0.0005387569544836879, 0.008391685783863068, 0.12631985545158386, 20.420131492614747
8001, 0.009416986256837845, 0.00011126750177936628, 0.00019180323579348624, 0.006855688989162445, 0.11742659658193588, 23.394407653808596
9001, 0.008463090285658836, 7.096891204128042e-05, 0.00014487783482763916, 0.007048333063721657, 0.10464365035295486, 26.382866859436035
10001, 0.008812394924461842, 7.486898539355025e-05, 0.00043608684791252017, 0.007007833570241928, 0.10369899123907089, 29.31589641571045
11001, 0.008441352285444736, 8.291805715998635e-05, 0.0004183906130492687, 0.006068801507353783, 0.099632129073143, 32.089037132263186
12001, 0.007457089144736528, 6.095266144257039e-05, 0.00028061564080417156, 0.005537219811230898, 0.08327031880617142, 34.834683418273926
13001, 0.006086857058107853, 5.5604850786039606e-05, 0.00023746638908050954, 0.004769674967974424, 0.08009176701307297, 37.595688056945804
14001, 0.00593623798340559, 4.609805910149589e-05, 0.0001785087224561721, 0.004859444685280323, 0.07375787943601608, 40.3007698059082
15001, 0.005695946980267763, 5.408622382674366e-05, 0.00021569433738477528, 0.004561069421470165, 0.08479087054729462, 43.038843917846684
16001, 0.0053214519284665585, 4.857075327890925e-05, 0.00012353538477327675, 0.004306509159505367, 0.07628507167100906, 45.66039867401123
