epoch,loss,loss_ics_value,loss_bcs_value,loss_res_value,err_val,runtime
1, 0.47671645879745483, 0.13536247611045837, 0.14862509071826935, 0.19272887706756592, 1.288083553314209, 0
101, 0.03315965458750725, 0.006320519372820854, 0.02431241236627102, 0.0025267235469073057, 0.9616206288337708, 17.279980897903442
201, 0.017216498032212257, 0.0021187951788306236, 0.014269017614424229, 0.0008286848897114396, 0.8135443329811096, 34.550541639328
301, 0.019905153661966324, 0.001219045603647828, 0.018217148259282112, 0.0004689592169597745, 0.9662920236587524, 51.82043743133545
401, 0.011443047784268856, 0.0016554078320041299, 0.009391287341713905, 0.0003963520866818726, 0.850431501865387, 69.09580206871033
501, 0.01263359934091568, 0.003468817565590143, 0.008776343427598476, 0.00038843770744279027, 0.8701874017715454, 86.37587356567383
601, 0.0119943143799901, 0.003025973215699196, 0.008586568757891655, 0.00038177205715328455, 0.8723058104515076, 103.65925908088684
701, 0.01141507737338543, 0.002763181459158659, 0.008276454173028469, 0.0003754420322366059, 0.9034152030944824, 120.94518637657166
801, 0.007011743262410164, 0.000850090233143419, 0.005830750800669193, 0.00033090225770138204, 0.864587664604187, 138.23677730560303
901, 0.007341100834310055, 0.0007992773316800594, 0.006215561181306839, 0.00032626246684230864, 0.8816887736320496, 155.54070281982422
1001, 0.006636369042098522, 0.0007590539753437042, 0.005618920084089041, 0.0002583949826657772, 0.8536136150360107, 172.8417522907257
1101, 0.007031809072941542, 0.000810219906270504, 0.005993654020130634, 0.0002279350155731663, 0.8608054518699646, 190.14035367965698
1201, 0.006181417964398861, 0.0007768565556034446, 0.005149448290467262, 0.00025511300191283226, 0.8411864638328552, 207.44477581977844
1301, 0.00616808794438839, 0.0007860687910579145, 0.005156377330422401, 0.0002256415318697691, 0.834473192691803, 224.74309492111206
1401, 0.005790636874735355, 0.0007445993833243847, 0.00481689115986228, 0.00022914624423719943, 0.8307690620422363, 242.04829168319702
1501, 0.005856455769389868, 0.0006530197570100427, 0.004962282255291939, 0.00024115393171086907, 0.8143965005874634, 259.3439061641693
1601, 0.005379901733249426, 0.0006475350237451494, 0.0045283399522304535, 0.0002040265389950946, 0.8078389167785645, 276.63231325149536
1701, 0.006130123510956764, 0.001712106284685433, 0.0041351024992764, 0.00028291481430642307, 0.797823429107666, 293.933358669281
1801, 0.005394334904849529, 0.0006801099516451359, 0.004463068209588528, 0.0002511566854082048, 0.8031593561172485, 311.2301001548767
1901, 0.00915084034204483, 0.0006277558859437704, 0.007921690121293068, 0.0006013936945237219, 0.8407208919525146, 328.5162959098816
2001, 0.00569580402225256, 0.0010595278581604362, 0.004372602328658104, 0.0002636738936416805, 0.7714152932167053, 345.80637550354004
2101, 0.005066553130745888, 0.0009457803680561483, 0.0038773342967033386, 0.00024343861150555313, 0.7774495482444763, 363.10260558128357
2201, 0.004610470496118069, 0.0006620274507440627, 0.0037188148126006126, 0.0002296284947078675, 0.7754046320915222, 380.39425563812256
2301, 0.004998715594410896, 0.0007440571789629757, 0.0039674025028944016, 0.0002872559707611799, 0.7440289855003357, 397.6875624656677
2401, 0.004369604401290417, 0.000589921954087913, 0.0035478309728205204, 0.0002318513870704919, 0.7610591053962708, 414.9848132133484
2501, 0.004655059892684221, 0.0005608572391793132, 0.0038963055703788996, 0.00019789740326814353, 0.7959038615226746, 432.27951669692993
2601, 0.004292035009711981, 0.0005779077182523906, 0.0034723528660833836, 0.00024177462910301983, 0.7456353902816772, 449.57454323768616
2701, 0.008862871676683426, 0.004676603712141514, 0.0036903677973896265, 0.0004959003417752683, 0.7399839758872986, 466.8699629306793
2801, 0.004506805911660194, 0.0005341618089005351, 0.00360778346657753, 0.0003648602869361639, 0.7221815586090088, 484.17137479782104
2901, 0.009038999676704407, 0.0005309864645823836, 0.007809324190020561, 0.0006986893713474274, 0.7855144739151001, 501.47224950790405
3001, 0.0038300221785902977, 0.0004889135016128421, 0.0030716340988874435, 0.00026947446167469025, 0.7000757455825806, 518.7749311923981
3101, 0.004221145063638687, 0.0006446167826652527, 0.003393372055143118, 0.00018315640045329928, 0.7509118318557739, 536.0770211219788
3201, 0.004638504236936569, 0.0005660077440552413, 0.0035210074856877327, 0.0005514890071935952, 0.713077187538147, 553.3739175796509
3301, 0.0036225749645382166, 0.00048342501395381987, 0.002911857096478343, 0.00022729276679456234, 0.6777330636978149, 570.6704995632172
3401, 0.003614678978919983, 0.000480016868095845, 0.0029112170450389385, 0.00022344509488902986, 0.6883653998374939, 587.9672293663025
3501, 0.0042505692690610886, 0.0008773604640737176, 0.0030156110879033804, 0.00035759765887632966, 0.6494001150131226, 605.2639248371124
3601, 0.004005113150924444, 0.0005328739061951637, 0.0031898575834929943, 0.0002823814866133034, 0.6842173933982849, 622.5677700042725
3701, 0.00347719294950366, 0.00045475043589249253, 0.0028187516145408154, 0.00020369092817418277, 0.6609134674072266, 639.8691778182983
3801, 0.0031873497646301985, 0.0004312134115025401, 0.0025751404464244843, 0.00018099580483976752, 0.6255390048027039, 657.1721422672272
3901, 0.002938010497018695, 0.0003811714705079794, 0.0023854183964431286, 0.00017142057185992599, 0.5903199315071106, 674.4752395153046
4001, 0.0035549195017665625, 0.000581496162340045, 0.0025117280893027782, 0.0004616953374352306, 0.5847039818763733, 691.7750918865204
4101, 0.002931745955720544, 0.0005766151007264853, 0.0021935137920081615, 0.0001616170338820666, 0.568632960319519, 709.0743720531464
