epoch,loss,loss_ics_value,loss_bcs_value,loss_res_value,err_val,runtime
1, 0.47671645879745483, 0.13536247611045837, 0.14862509071826935, 0.19272887706756592, 1.288083553314209, 0
1001, 0.006636369042098522, 0.0007590539753437042, 0.005618920084089041, 0.0002583949826657772, 0.8536136150360107, 169.03745341300964
2001, 0.00569580402225256, 0.0010595278581604362, 0.004372602328658104, 0.0002636738936416805, 0.7714152932167053, 338.24626445770264
3001, 0.0038300221785902977, 0.0004889135016128421, 0.0030716340988874435, 0.00026947446167469025, 0.7000757455825806, 507.5194866657257
4001, 0.0035549195017665625, 0.000581496162340045, 0.0025117280893027782, 0.0004616953374352306, 0.5847039818763733, 676.8311755657196
5001, 0.00253120856359601, 0.0003948305966332555, 0.001988633768633008, 0.00014774405281059444, 0.49825260043144226, 846.1841163635254
6001, 0.002166312886402011, 0.00036997260758653283, 0.0017056004144251347, 9.073996625375003e-05, 0.4231170117855072, 1015.5276389122009
7001, 0.002222521463409066, 0.00043426029151305556, 0.00164508365560323, 0.000143177603604272, 0.37823718786239624, 1184.884808063507
8001, 0.0019458592869341373, 0.0002835267805494368, 0.0015571865951642394, 0.00010514583118492737, 0.3097158670425415, 1354.2486608028412
9001, 0.0019716909155249596, 0.0003144661313854158, 0.0015054648974910378, 0.00015176006127148867, 0.27817878127098083, 1523.6059985160828
10001, 0.0025490561965852976, 0.0005608911742456257, 0.001598224276676774, 0.00038994080387055874, 0.2714346945285797, 1693.000117778778
11001, 0.01248102355748415, 0.00028609580476768315, 0.01188475638628006, 0.000310171686578542, 0.9047589302062988, 1862.3919351100922
12001, 0.006622742861509323, 0.0005920408293604851, 0.005820007994771004, 0.00021069400827400386, 0.8991372585296631, 2031.828810453415
13001, 0.00533660314977169, 0.001118783955462277, 0.003948791418224573, 0.0002690280380193144, 0.8300913572311401, 2201.2687306404114
14001, 0.003851175308227539, 0.00042678817408159375, 0.0032749888487160206, 0.00014939838729333133, 0.7449021935462952, 2370.7086329460144
15001, 0.0027233650907874107, 0.00023817620240151882, 0.002384516876190901, 0.00010067196853924543, 0.6160551905632019, 2540.1798684597015
16001, 0.00258132116869092, 0.00021206813107710332, 0.0022436121944338083, 0.00012564071221277118, 0.516464114189148, 2709.619939804077
17001, 0.002124672057107091, 0.00023405706451740116, 0.0018235556781291962, 6.70593508402817e-05, 0.46112141013145447, 2879.068639278412
18001, 0.002246927935630083, 0.00023838474589865655, 0.0017876203637570143, 0.0002209227968705818, 0.4436573386192322, 3048.5195665359497
19001, 0.001895011868327856, 0.00024345669953618199, 0.001607408165000379, 4.414699651533738e-05, 0.40439414978027344, 3217.9778566360474
20001, 0.0018374375067651272, 0.000232052625506185, 0.0015732141910120845, 3.217067933292128e-05, 0.3708552420139313, 3387.459096431732
21001, 0.0068444134667515755, 0.0006596148014068604, 0.005923745222389698, 0.00026105341385118663, 0.898168683052063, 3556.916033744812
22001, 0.0037329611368477345, 0.0003481609164737165, 0.003204409731552005, 0.00018039032875094563, 0.6764987707138062, 3726.3645873069763
23001, 0.0024951358791440725, 0.000358153396518901, 0.0020571118220686913, 7.98707187641412e-05, 0.5506203770637512, 3895.852792739868
24001, 0.0021229092963039875, 0.00026855681790038943, 0.0017977184616029263, 5.6634016800671816e-05, 0.45110848546028137, 4065.333769798279
25001, 0.0024260515347123146, 0.0007106793927960098, 0.001564420061185956, 0.00015095197886694223, 0.3939644396305084, 4234.866181135178
26001, 0.0023036510683596134, 0.00045595833216793835, 0.0017608432099223137, 8.684947533765808e-05, 0.3487045466899872, 4404.337727546692
27001, 0.0019081607460975647, 0.00039029805338941514, 0.0014431205345317721, 7.474215817637742e-05, 0.3117210865020752, 4573.8028700351715
28001, 0.001841146033257246, 0.0003535194555297494, 0.001411139965057373, 7.64866272220388e-05, 0.2814151644706726, 4743.289378166199
29001, 0.001998461550101638, 0.0005005146376788616, 0.0013831362593919039, 0.00011481062392704189, 0.2591426968574524, 4912.775792598724
30001, 0.0019024917855858803, 0.0002751745923887938, 0.0014776252210140228, 0.00014969188487157226, 0.25838997960090637, 5082.293197631836
31001, 0.0016652402700856328, 0.00029230149812065065, 0.001344652147963643, 2.8286580345593393e-05, 0.2210349589586258, 5251.728382110596
32001, 0.001847742940299213, 0.00034139450872316957, 0.0014105874579399824, 9.576098818797618e-05, 0.20704004168510437, 5421.1554617881775
33001, 0.002339243423193693, 0.0002382727398071438, 0.0019894775468856096, 0.00011149298370582983, 0.46749141812324524, 5590.56594991684
34001, 0.0017935148207470775, 0.0003098824236076325, 0.0014487183652818203, 3.4913999115815386e-05, 0.27726057171821594, 5759.979303598404
35001, 0.004450760781764984, 0.00027160471654497087, 0.0015784790739417076, 0.002600677078589797, 0.2353762686252594, 5929.415325880051
36001, 0.001938182394951582, 0.00028538567130453885, 0.0014985162997618318, 0.0001542804966447875, 0.23822346329689026, 6098.821413993835
37001, 0.0020284503698349, 0.00022846080537419766, 0.001452091382816434, 0.00034789828350767493, 0.19684363901615143, 6268.2473487854
38001, 0.0016861152835190296, 0.0003611473657656461, 0.0012906510382890701, 3.431689037824981e-05, 0.19905246794223785, 6437.656921863556
